ObjectID,GlobalID,Monitoring Date,Monitor Names,Location,Pool ID,Zone,Quadrat ID,Quadrat-Year,Thatch Depth,CreationDate,Creator,EditDate,Editor,x,y,Year,QuadratYear
675,a3d4bb21-7840-44ca-8b09-ff91cfd25478,5/16/22 19:00,Joanna Tang,camino_corto,4,transition,4T1,4T12022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8678357,34.41484092,2022,4T12022
676,c1ce73e7-304c-4b67-9d69-cd426f7caffa,5/16/22 19:00,Joanna Tang,camino_corto,4,edge,4.00E+01,402022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8678664,34.41477936,2022,4.00E+012022
677,bc88ffb4-4748-43d8-a570-c74eebedf3fd,5/16/22 19:00,Joanna Tang,camino_corto,4,transition,4T2,4T22022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8677847,34.41483026,2022,4T22022
678,f49b2d07-79e1-4b03-9536-a6c608b6493e,5/16/22 19:00,Joanna Tang,camino_corto,4,edge,4.00E+02,4002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8678846,34.41472885,2022,4.00E+022022
679,388de866-1161-4654-a161-a45cdbbcb016,5/16/22 19:00,Joanna Tang,camino_corto,4,transition,4T3,4T32022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8679654,34.41473577,2022,4T32022
680,b573181f-b1d7-4647-b670-2c5c7aa5d038,5/16/22 19:00,Joanna Tang,camino_corto,4,edge,4.00E+03,40002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8679921,34.41461786,2022,4.00E+032022
681,2fad28eb-4c85-4b03-bbad-9d5ea8c69d39,5/16/22 19:00,Joanna Tang,camino_corto,4,edge,4.00E+06,40000002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8678385,34.41465283,2022,4.00E+062022
682,8db5ce0e-823e-453a-9e17-fc7cb0e7d4b3,5/16/22 19:00,Joanna Tang,camino_corto,4,transition,4T6,4T62022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8678077,34.41468139,2022,4T62022
683,103af59a-2200-4f2e-ba41-31e573034d10,5/16/22 19:00,Joanna Tang,camino_corto,4,edge,4.00E+05,4000002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8678135,34.41476651,2022,4.00E+052022
684,5d43ff81-b4dd-4e1d-90b8-1ddf5e3611bb,5/16/22 19:00,Joanna Tang,camino_corto,4,transition,4T5,4T52022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8681829,34.41495626,2022,4T52022
685,ac5c9881-8193-4024-8173-ce75ce38100d,5/16/22 19:00,Joanna Tang,camino_corto,4,edge,4.00E+04,400002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8679441,34.4149087,2022,4.00E+042022
686,4bbdbecb-fc0f-4d68-8894-012667652738,5/16/22 19:00,Joanna Tang,camino_corto,4,transition,4T4,4T42022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8679169,34.41493795,2022,4T42022
687,78455e3f-4d5c-4346-9c4f-c4d6d5b68ce5,5/16/22 19:00,Joanna Tang,camino_corto,5,transition,5T1,5T12022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8683054,34.41405863,2022,5T12022
688,ab7bac12-01b8-4347-921b-01994e7683d5,5/16/22 19:00,Joanna Tang,camino_corto,5,edge,5.00E+01,502022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8683082,34.41409375,2022,5.00E+012022
689,1fed5e86-fa60-45ce-8ddf-b1d2ef4579ce,5/16/22 19:00,Joanna Tang,camino_corto,5,transition,5T2,5T22022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8684128,34.41424901,2022,5T22022
690,aea7c0ac-b0af-4b05-83c8-774dd8974eb9,5/16/22 19:00,Joanna Tang,camino_corto,5,edge,5.00E+02,5002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8685596,34.41434933,2022,5.00E+022022
691,80e594fa-cbed-4aa2-9c86-aba99084e1f9,5/16/22 19:00,Joanna Tang,camino_corto,5,transition,5T3,5T32022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8685228,34.4143499,2022,5T32022
692,8b9c39bb-51a0-4cf7-9e42-0c1c675faa4f,5/16/22 19:00,Joanna Tang,camino_corto,5,edge,5.00E+03,50002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8685078,34.41416826,2022,5.00E+032022
693,fba6263e-32a4-42a7-b3c0-24aa6c2800db,5/16/22 19:00,Joanna Tang,camino_corto,5,edge,5.00E+06,50000002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8684956,34.4141958,2022,5.00E+062022
694,489accc1-3e84-4cd3-b652-0582524c583e,5/16/22 19:00,Joanna Tang,camino_corto,5,transition,5T6,5T62022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8683353,34.41423875,2022,5T62022
695,d6d1274a-2b0c-4a96-bca3-4dd3108412b7,5/16/22 19:00,Joanna Tang,camino_corto,5,edge,5.00E+05,5000002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8684555,34.41410716,2022,5.00E+052022
696,ea8d0396-63eb-4098-886d-bfa2be6d494e,5/16/22 19:00,Joanna Tang,camino_corto,5,transition,5T5,5T52022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8683343,34.41421655,2022,5T52022
697,da14f736-8d9f-4d77-afec-6ea97b4b13cb,5/16/22 19:00,Joanna Tang,camino_corto,5,transition,5T4,5T42022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8682538,34.41412828,2022,5T42022
698,7a0765f2-c981-43db-8bd6-6148ac3fe3ac,5/16/22 19:00,Joanna Tang,camino_corto,5,edge,5.00E+04,500002022,0.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8681108,34.4140178,2022,5.00E+042022
699,5de0dc9d-5146-4690-86a5-96a77b5f57c7,5/16/22 19:00,Joanna Tang,del_sol,U,transition,UT4,UT42022,1,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8662805,34.41583374,2022,UT42022
700,a81362c5-ed25-4178-8102-53a70811f812,5/16/22 19:00,Joanna Tang,del_sol,U,edge,UE4,UE42022,1.25,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8661561,34.41588727,2022,UE42022
701,393865e1-980d-472b-a4fe-6e347036a33d,5/16/22 19:00,Joanna Tang,del_sol,U,transition,UT5,UT52022,0.5,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,5/17/22 2:38,joannatang@umail.ucsb.edu_ucsb,-119.8659931,34.41581551,2022,UT52022
702,de640250-43c6-4d67-9b91-ff824b7519a3,5/18/22 19:00,Joanna Tang,del_sol,U,edge,UE5,UE52022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8659918,34.41593643,2022,UE52022
703,76b1c7ac-d63b-48aa-a67c-c12407fafd50,5/18/22 19:00,Joanna Tang,del_sol,U,transition,UT6,UT62022,1.25,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8659908,34.41589108,2022,UT62022
704,46bbdc02-662e-4530-8bde-84cf7e4768ac,5/18/22 19:00,Joanna Tang,del_sol,U,edge,UE6,UE62022,1,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8660248,34.41598878,2022,UE62022
705,2a36a306-e1c0-46e2-aaa3-c7115eca7893,5/18/22 19:00,Joanna Tang,del_sol,U,edge,UE3,UE32022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8658268,34.41585172,2022,UE32022
706,a75fa85c-c6e7-4d6f-b34c-58daf80c6ae5,5/18/22 19:00,Joanna Tang,del_sol,U,transition,UT3,UT32022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8658125,34.41581491,2022,UT32022
707,86a3fd09-0f7c-4255-a196-c3bfda37bc31,5/18/22 19:00,Joanna Tang,del_sol,U,edge,UE2,UE22022,1.5,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8660229,34.41576215,2022,UE22022
708,f8ce01a4-e2b3-4833-bebd-d4b51fa5ea91,5/18/22 19:00,Joanna Tang,del_sol,U,transition,UT2,UT22022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8661804,34.41582136,2022,UT22022
709,a76bfb40-63bb-48ea-ac74-03a7399bddfe,5/18/22 19:00,Joanna Tang,del_sol,U,edge,UE1,UE12022,2.5,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8660163,34.41578876,2022,UE12022
710,6cc33b60-e1c4-4659-9d2e-ab6004aef676,5/18/22 19:00,Joanna Tang,del_sol,U,transition,UT1,UT12022,1.25,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8662953,34.4157441,2022,UT12022
711,286ba9e5-7cdd-47a0-bd46-e4e28c50c894,5/18/22 19:00,Joanna Tang,camino_corto,2,transition,2T1,2T12022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8676042,34.41596547,2022,2T12022
712,d9aa26b2-3e4d-4ad8-83fa-37415b7f5664,5/18/22 19:00,Joanna Tang,camino_corto,2,edge,2.00E+01,202022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 18:24,joannatang@umail.ucsb.edu_ucsb,-119.8674888,34.41596725,2022,2.00E+012022
713,85b80f17-d5c6-460a-b07e-7d8186e44c44,5/18/22 19:00,Joanna Tang,camino_corto,2,transition,2T2,2T22022,0.75,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8676075,34.41600386,2022,2T22022
714,a672ac32-faab-4045-ab6c-d72cccd76ad5,5/18/22 19:00,Joanna Tang,camino_corto,2,edge,2.00E+02,2002022,1,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 18:23,joannatang@umail.ucsb.edu_ucsb,-119.867715,34.41602922,2022,2.00E+022022
715,fbc1d199-943e-4dff-8c81-d238700fc7b7,5/18/22 19:00,Joanna Tang,camino_corto,2,transition,2T3,2T32022,0.75,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8677594,34.41613018,2022,2T32022
716,b33ece5c-d59b-4ab1-b925-d8f90f67bc87,5/18/22 19:00,Joanna Tang,camino_corto,2,edge,2.00E+03,20002022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8678553,34.41608073,2022,2.00E+032022
717,bdcf5595-01f3-4616-ac63-1e0515da60d4,5/18/22 19:00,Joanna Tang,camino_corto,2,edge,2.00E+06,20000002022,0.75,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8677628,34.41614053,2022,2.00E+062022
718,f6b643ac-7d89-4b2d-89a2-fc355007b611,5/18/22 19:00,Joanna Tang,camino_corto,2,transition,2T6,2T62022,1,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8675819,34.41612359,2022,2T62022
719,a156e636-29b7-4d65-93b9-c912bb0c0e40,5/18/22 19:00,Joanna Tang,camino_corto,2,edge,2.00E+05,2000002022,2,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.867555,34.41609544,2022,2.00E+052022
720,ce6935c9-db12-4db0-baa7-8170d7e7a48e,5/18/22 19:00,Joanna Tang,camino_corto,2,transition,2T5,2T52022,0.5,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 18:20,joannatang@umail.ucsb.edu_ucsb,-119.8674469,34.41611569,2022,2T52022
721,7ed281ff-8fdd-477d-a65a-706601aa71ca,5/18/22 19:00,Joanna Tang,camino_corto,2,transition,2T4,2T42022,0.5,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8674063,34.41599575,2022,2T42022
722,73518438-c3e7-4040-a2a9-30803bcb90ee,5/18/22 19:00,Joanna Tang,camino_corto,2,edge,2.00E+04,200002022,2.5,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,5/19/22 0:51,joannatang@umail.ucsb.edu_ucsb,-119.8673942,34.41599969,2022,2.00E+042022
723,38c52da0-104a-412f-91c5-7145ca5d45e0,7/24/23 19:00,Joanna Tang,del_sol,M,edge,ME3,ME32023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8656246,34.41693408,2023,ME32023
724,cf3ea559-35fa-4c41-8d5a-b20afa399e29,7/24/23 19:00,Joanna Tang,del_sol,M,transition,MT3,MT32023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.865625,34.41693192,2023,MT32023
725,627b63f8-be65-430c-9968-849b8dd94268,7/24/23 19:00,Joanna Tang,del_sol,M,transition,MT2,MT22023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8655318,34.41696325,2023,MT22023
726,47de4516-8050-473f-87c4-42bf58cf8b7c,7/24/23 19:00,Joanna Tang,del_sol,M,edge,ME2,ME22023,1,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8655825,34.4170396,2023,ME22023
727,8115c94b-00f7-435c-a7c8-e4a12e78fccf,7/24/23 19:00,Joanna Tang,del_sol,M,transition,MT1,MT12023,0.75,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8654199,34.41693555,2023,MT12023
728,0ac57555-4437-40e6-b6b8-d2b61cd3a3ae,7/24/23 19:00,Joanna Tang,del_sol,M,edge,ME1,ME12023,0.75,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8654875,34.41697246,2023,ME12023
729,47402721-85ed-4732-8368-6ea2bbfcec88,7/24/23 19:00,Joanna Tang,del_sol,M,transition,MT4,MT42023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8653815,34.41692078,2023,MT42023
730,a2629224-2df5-4d57-ae1e-860bfe71b381,7/24/23 19:00,Joanna Tang,del_sol,M,edge,ME4,ME42023,1,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8654347,34.4169205,2023,ME42023
731,6442499f-63ca-48a3-b71e-be4c1ca52baf,7/24/23 19:00,Joanna Tang,del_sol,M,transition,MT5,MT52023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 3:53,joannatang@umail.ucsb.edu_ucsb,-119.8654773,34.41690082,2023,MT52023
732,c6cf897d-fc57-4c6d-86db-d220b4b6c6d8,7/24/23 19:00,Joanna Tang,del_sol,M,edge,ME5,ME52023,1,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8653245,34.41697021,2023,ME52023
733,d0f4f4a7-5552-463a-bf43-1f0fdfaccb51,7/24/23 19:00,Joanna Tang,del_sol,M,transition,MT6,MT62023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8655439,34.41690186,2023,MT62023
734,195d04ae-c794-4376-8365-4e30072fb4ae,7/24/23 19:00,Joanna Tang,del_sol,M,edge,ME6,ME62023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8652873,34.41689835,2023,ME62023
735,aa7be778-203d-4166-93b5-5dd069c67195,7/24/23 19:00,Joanna Tang,del_sol,G,transition,GT6,GT62023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8661955,34.41660495,2023,GT62023
736,4506ef46-e578-47e5-a878-cd9f7c16f7f8,7/24/23 19:00,Joanna Tang,del_sol,G,edge,GE6,GE62023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.865838,34.41651573,2023,GE62023
737,142f7cb0-9eaf-46cd-8ca8-65546204523e,7/24/23 19:00,Joanna Tang,del_sol,G,edge,GE5,GE52023,0.75,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8660565,34.41653718,2023,GE52023
738,35ed8f1f-6e81-4699-a0df-23c52c72c17a,7/24/23 19:00,Joanna Tang,del_sol,G,transition,GT5,GT52023,0.25,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.866096,34.41649522,2023,GT52023
739,55f99281-c8e4-41b1-a564-19dae58f14e7,7/24/23 19:00,Joanna Tang,del_sol,G,edge,GE4,GE42023,0.75,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.866196,34.41648592,2023,GE42023
740,2ee01f9f-32b9-473d-922a-79a766ddaa7b,7/24/23 19:00,Joanna Tang,del_sol,G,edge,GE1,GE12023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 3:56,joannatang@umail.ucsb.edu_ucsb,-119.8663755,34.4165951,2023,GE12023
741,58d18cc4-4f33-4192-b6ee-c896d5c09f0e,7/24/23 19:00,Joanna Tang,del_sol,G,transition,GT4,GT42023,0.25,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8663512,34.41641863,2023,GT42023
742,bddc26cb-b555-4e1f-ac6c-52722e3b3edb,7/24/23 19:00,Joanna Tang,del_sol,G,transition,GT1,GT12023,0.25,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 3:55,joannatang@umail.ucsb.edu_ucsb,-119.8661583,34.41638996,2023,GT12023
743,6072fb5e-8c24-4a7f-8c55-4f5358b5f93f,7/24/23 19:00,Joanna Tang,del_sol,G,edge,GE2,GE22023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.866172,34.4163559,2023,GE22023
744,7890409c-946b-4e32-a2c2-17107b37cf4f,7/24/23 19:00,Joanna Tang,del_sol,G,transition,GT2,GT22023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8662138,34.41634444,2023,GT22023
745,0cf91057-05d7-44c9-8669-98fc4b1220a3,7/24/23 19:00,Joanna Tang,del_sol,G,transition,GT3,GT32023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.865923,34.41643559,2023,GT32023
746,45573927-26b2-46be-aede-a4be6caa80c1,7/24/23 19:00,Joanna Tang,del_sol,G,edge,GE3,GE32023,1,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 3:52,joannatang@umail.ucsb.edu_ucsb,-119.8658067,34.41654087,2023,GE32023
747,205182e0-fd2b-4a8c-8b2b-0f8c0c8faa5a,7/24/23 19:00,Joanna Tang,del_sol,U,transition,UT4,UT42023,0.25,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8661233,34.41595173,2023,UT42023
748,94068cdf-ca74-4c70-8bc7-f2c209ac060d,7/24/23 19:00,Joanna Tang,del_sol,U,edge,UE4,UE42023,0.75,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8658752,34.41592572,2023,UE42023
749,33fa241a-2673-415e-a5c2-ab3cbb4f2c90,7/24/23 19:00,Joanna Tang,del_sol,U,transition,UT3,UT32023,0.25,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8658217,34.41592476,2023,UT32023
750,98370b11-af2d-4d13-9b65-497e3680fb80,7/24/23 19:00,Joanna Tang,del_sol,U,edge,UE4,UE42023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8659008,34.41601583,2023,UE42023
751,d0c9d4ff-be04-4c3f-8aeb-3543ce2f5c65,7/24/23 19:00,Joanna Tang,del_sol,U,transition,UT6,UT62023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8659659,34.41592404,2023,UT62023
752,81598954-6603-400f-9105-0193c95fb1f4,7/24/23 19:00,Joanna Tang,del_sol,U,edge,UE6,UE62023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8658675,34.4159857,2023,UE62023
753,83d90def-584b-4427-86de-341b19f04681,7/24/23 19:00,Joanna Tang,del_sol,U,transition,UT3,UT32023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8658766,34.41575956,2023,UT32023
754,7f5e36db-b245-4c7e-8cda-e8d18c1e6da6,7/24/23 19:00,Joanna Tang,del_sol,U,edge,UE2,UE22023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8660736,34.4156978,2023,UE22023
755,07d23b1d-6e6d-4911-bbe6-8e3bf351382d,7/24/23 19:00,Joanna Tang,del_sol,U,edge,UE3,UE32023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8658892,34.41575887,2023,UE32023
756,df03e5d4-f2f9-42e6-adb6-cb57df5752c8,7/24/23 19:00,Joanna Tang,del_sol,U,transition,UT2,UT22023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8662292,34.41573093,2023,UT22023
757,56ba4ada-1f22-4f3e-b933-fedab14d3181,7/24/23 19:00,Joanna Tang,del_sol,U,edge,UE1,UE12023,0.75,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.8663072,34.41578455,2023,UE12023
758,b2d4cef1-ddda-4601-bce6-43b9bb70d9c7,7/24/23 19:00,Joanna Tang,del_sol,U,transition,UT1,UT12023,0.5,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,7/25/23 1:21,joannatang@umail.ucsb.edu_ucsb,-119.866509,34.41577881,2023,UT12023
759,71b6e392-3310-4059-9098-649e686d156a,7/25/23 19:00,Joanna Tang,del_sol,J,transition,JT4,JT42023,0.25,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,-119.8654443,34.41703988,2023,JT42023
760,ffd6b4bb-effd-40af-a4c8-9c1d2a60dd94,7/25/23 19:00,Joanna Tang,del_sol,J,edge,JE4,JE42023,0.25,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,-119.8653889,34.41700384,2023,JE42023
761,07fe7166-1f1b-4fce-bf61-47aa18ef396d,7/25/23 19:00,Joanna Tang,del_sol,J,transition,JT5,JT52023,0.25,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,-119.8651649,34.41693709,2023,JT52023
762,8765624d-a838-48d6-8822-5b17c3e3b433,7/25/23 19:00,Joanna Tang,del_sol,J,edge,JE5,JE52023,0.5,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,-119.8650783,34.41696543,2023,JE52023
763,d044bb40-85ca-4fa0-a8ff-01dc4c5ec709,7/25/23 19:00,Joanna Tang,del_sol,J,edge,JE6,JE62023,0.5,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,-119.8650609,34.41678475,2023,JE62023
764,1276fed8-43c4-4829-a391-0e915d236edc,7/25/23 19:00,Joanna Tang,del_sol,J,transition,JT6,JT62023,0.25,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,7/26/23 2:29,joannatang@umail.ucsb.edu_ucsb,-119.8650715,34.41680181,2023,JT62023
